,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_samples,param_n_estimators,param_oob_score,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
46,24.030545282363892,2.452373451666659,0.3316783428192139,0.048203907527539655,squared_error,10,0.9,400,True,"{'criterion': 'squared_error', 'max_depth': 10, 'max_samples': 0.9, 'n_estimators': 400, 'oob_score': True}",-70245.72543418575,-74639.85929257913,-73827.63370193729,-75653.35755838003,-79060.06309786769,-74685.32781698999,2846.863757087122,13,0.9577072578258957,0.9652932772551136,0.9779852803609322,0.9517541026243314,0.9650529415445177,0.9635585719221581,0.008797222648020972,4
47,27.74421067237854,2.5881614119047813,0.31202197074890137,0.04511154677575745,squared_error,10,0.9,450,True,"{'criterion': 'squared_error', 'max_depth': 10, 'max_samples': 0.9, 'n_estimators': 450, 'oob_score': True}",-69885.39766750841,-74620.59937333988,-73850.7235784536,-75805.25101940258,-78881.64062297571,-74608.72245233603,2918.013388653847,11,0.958035368162653,0.9656657717351059,0.9782321695802698,0.9495542518323702,0.9649871071056652,0.9632949336832128,0.009466516860972933,6
48,25.96142783164978,2.677449327018353,0.30611557960510255,0.022658200236902282,squared_error,10,0.9,500,True,"{'criterion': 'squared_error', 'max_depth': 10, 'max_samples': 0.9, 'n_estimators': 500, 'oob_score': True}",-70243.12567986279,-74967.43904515177,-73370.25823478712,-75522.61902306785,-78840.40666044713,-74588.76972866333,2809.3157179356544,10,0.9577473724420075,0.9656323245584201,0.9784221752499611,0.9520158181654733,0.9650033287105482,0.963764203825282,0.008878155859725952,3
49,2.9839890003204346,0.29323818156747317,0.03743786811828613,0.0032066318163711735,poisson,4,0.9,100,True,"{'criterion': 'poisson', 'max_depth': 4, 'max_samples': 0.9, 'n_estimators': 100, 'oob_score': True}",-135023.6912694835,-136049.80677616,-147953.15854110298,-132966.66024241413,-140414.91925387105,-138481.64721660633,5324.161081817114,87,0.9036381741279451,0.9083980464213359,0.9274121888458913,0.8863811756002197,0.9077886430627942,0.9067236456116372,0.013078913404715157,92
50,5.608375167846679,0.27688737320250273,0.07703108787536621,0.006629162633376012,poisson,4,0.9,200,True,"{'criterion': 'poisson', 'max_depth': 4, 'max_samples': 0.9, 'n_estimators': 200, 'oob_score': True}",-135058.51062876594,-136452.21260603872,-145619.4423920123,-133950.3298754879,-141150.45672533967,-138446.19044552892,4345.887343923679,86,0.9022010822112541,0.9061372133164388,0.9281166626343905,0.8798191225034929,0.9074686067225254,0.9047485374776205,0.015384158929959464,96
51,8.011596822738648,0.4549250404461791,0.1268690586090088,0.025304768391149736,poisson,4,0.9,300,True,"{'criterion': 'poisson', 'max_depth': 4, 'max_samples': 0.9, 'n_estimators': 300, 'oob_score': True}",-135039.689386519,-137226.48520880536,-146480.97671088483,-134026.84132670652,-141691.48862542518,-138893.09625166818,4619.8204201494245,91,0.9002021001217376,0.9045853388479965,0.9274964178483224,0.881393719397837,0.9070028700254918,0.9041360892482769,0.014743248396411756,98
52,9.666380739212036,0.39747146638776837,0.14508504867553712,0.006535636719240605,poisson,4,0.9,350,True,"{'criterion': 'poisson', 'max_depth': 4, 'max_samples': 0.9, 'n_estimators': 350, 'oob_score': True}",-135395.560503472,-136443.62891461677,-144995.20858815176,-133877.16776052018,-141212.74566539848,-138384.8622864318,4116.241604330031,85,0.9031596389915553,0.9070112758414026,0.9296650875170683,0.8811483817425605,0.9072141972736636,0.9056397162732501,0.01541139111105983,93
53,11.303618717193604,0.596048251714025,0.1489100456237793,0.007764610698874287,poisson,4,0.9,400,True,"{'criterion': 'poisson', 'max_depth': 4, 'max_samples': 0.9, 'n_estimators': 400, 'oob_score': True}",-135804.03288193946,-136394.31628344767,-146087.196329394,-134027.26532536876,-140724.12411289595,-138607.38698660914,4339.6339585577025,88,0.9010703452092604,0.9067733914472955,0.9284668295532676,0.8811845883278429,0.9081479389636606,0.9051286187002653,0.015141200958079916,94
54,11.467941331863404,0.3501047941720544,0.16232829093933104,0.010675186487257217,poisson,4,0.9,450,True,"{'criterion': 'poisson', 'max_depth': 4, 'max_samples': 0.9, 'n_estimators': 450, 'oob_score': True}",-135710.3862189909,-137115.01930284544,-146272.772376784,-133317.1872544882,-141399.85004316864,-138763.04303925546,4583.466527103348,90,0.901095115078831,0.9053605326644458,0.9276545637889332,0.8815281211981312,0.9070893571377918,0.9045455379736268,0.014716447938197123,97
55,12.804339075088501,0.45752638535189555,0.17591471672058107,0.018067182900580146,poisson,4,0.9,500,True,"{'criterion': 'poisson', 'max_depth': 4, 'max_samples': 0.9, 'n_estimators': 500, 'oob_score': True}",-135702.02444138887,-136607.73917640204,-146379.72044768988,-133297.56282640278,-141116.01417289334,-138620.61221295537,4633.259301038222,89,0.900696295974885,0.9064394983331031,0.927734067125224,0.8828651420786624,0.9075205723289405,0.905051115168163,0.014378622938947448,95
